step,scf_accuracy_ry
1,116.62299321
2,720.98959207
3,352.50926655
4,85.82938702
5,135.18936635
6,44.29386226
7,21.14082779
8,16.3101836
9,12.17537411
10,12.58156876
11,7.37228461
12,12.84132694
13,5.21085614
14,10.17180679
15,38.9209953
16,4.28647523
17,1.9503913
18,1.46627678
19,1.43718414
20,1.79986672
21,0.76094718
22,0.62157875
23,0.74844382
24,4.07660736
25,0.26621392
26,0.07942536
27,0.12631766
28,0.09947783
29,0.04379894
30,0.09903251
31,0.08374475
32,0.06360124
33,0.0739053
34,0.09700098
35,0.04538434
36,0.00512462
37,0.00472658
38,0.0045941
39,0.0048732
40,0.00332547
41,0.00382911
42,0.00244154
43,0.00191216
44,0.00338846
45,0.01058376
46,0.00096834
47,0.00073894
48,0.00084988
49,0.00049022
50,0.00033214
51,0.00030684
52,0.00030328
53,0.00015648
54,0.00033088
55,0.00137902
56,0.00017161
57,0.00010301
58,9.56e-05
59,5.297e-05
60,3.687e-05
61,4.909e-05
62,3.347e-05
63,2.625e-05
64,3.797e-05
65,0.00033963
66,1.844e-05
67,1.13e-05
68,1.61e-05
69,9.24e-06
70,7.97e-06
71,7.54e-06
72,5.67e-06
73,4.13e-06
74,3.86e-06
75,3.318e-05
76,5.25e-06
77,2.51e-06
78,2.9e-06
79,1.99e-06
80,1.15e-06
81,1.21e-06
82,8.8e-07
1,12.90589163
2,71.71133143
3,190.1093942
4,36.74667875
5,5.63134704
6,9.08698882
7,1.31034523
8,1.93859096
9,1.7284061
10,1.55045718
11,1.25741042
12,0.82116862
13,0.3278706
14,0.40358346
15,0.07245249
16,0.02690844
17,0.09626381
18,0.03785686
19,0.01820262
20,0.01517274
21,0.04391083
22,0.00542598
23,0.01335367
24,0.00547272
25,0.00691239
26,0.00292301
27,0.00100976
28,0.00271499
29,0.00156571
30,0.00084039
31,0.0003956
32,0.00042667
33,0.00037376
34,0.00019775
35,0.00082971
36,0.00010629
37,7.032e-05
38,0.00010889
39,0.00016884
40,5.19e-05
41,4.244e-05
42,2.996e-05
43,2.361e-05
44,1.039e-05
45,3.454e-05
46,4.202e-05
47,1.005e-05
48,1.037e-05
49,7.49e-06
50,5.9e-06
51,7.73e-06
52,5.34e-06
53,4.03e-06
54,1.7e-06
55,2.82e-06
56,4.73e-06
57,3.03e-06
58,1.44e-06
59,1.34e-06
60,8.1e-07
1,168.93611154
2,636.86589594
3,725.50959467
4,203.05680026
5,192.95962727
6,73.12025938
7,29.47221608
8,16.68159796
9,25.60853353
10,23.43861098
11,13.04291477
12,8.41650966
13,5.41942294
14,26.41169982
15,8.55895871
16,1.10339295
17,1.72041317
18,1.20566609
19,0.93426873
20,1.17064622
21,0.58013352
22,0.60487191
23,0.55920321
24,1.81325674
25,0.65797478
26,0.43066809
27,0.46586201
28,0.27516545
29,0.09331357
30,0.40575254
31,0.14842111
32,0.13361375
33,0.06048543
34,0.1528799
35,0.06482765
36,0.02160112
37,0.04254358
38,0.02529498
39,0.01508977
40,0.12263012
41,0.03043532
42,0.02532064
43,0.03132602
44,0.06865074
45,0.04559159
46,0.00816332
47,0.01428987
48,0.01020002
49,0.00453195
50,0.01557349
51,0.00685687
52,0.00415672
53,0.00878274
54,0.02466968
55,0.02733363
56,0.00276628
57,0.00568227
58,0.00620657
59,0.00317587
60,0.00554791
61,0.00416629
62,0.00104676
63,0.00207689
64,0.00537826
65,0.0063511
66,0.0006744
67,0.00106862
68,0.002065
69,0.00170277
70,0.00199778
71,0.00312652
72,0.00056926
73,0.00099056
74,0.00258014
75,0.00283988
76,0.00029129
77,0.00026674
78,0.00044995
79,0.00038837
80,0.00043707
81,0.00117473
82,0.00028521
83,0.00046713
84,0.00148575
85,0.00157573
86,0.00028517
87,0.0001757
88,0.00019607
89,0.00014315
90,0.00013697
91,0.00032171
92,0.00010167
93,0.00012491
94,0.00039481
95,0.00042449
96,0.00018906
97,0.00013107
98,0.00013658
99,8.828e-05
100,8.506e-05
101,0.00013655
102,4.779e-05
103,3.608e-05
104,8.217e-05
105,8.771e-05
106,5.741e-05
107,4.967e-05
108,4.897e-05
109,3.485e-05
110,5.195e-05
111,7.623e-05
112,3.813e-05
113,2.468e-05
114,4.46e-05
115,2.914e-05
116,1.408e-05
117,1.389e-05
118,1.215e-05
119,9.71e-06
120,1.829e-05
