     atom   35 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   36 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   37 type  2   force =     0.00000000    0.00000000    0.00000000
     atom   38 type  2   force =     0.00000000    0.00000000    0.00000000
     atom   39 type  2   force =     0.00000000    0.00000000    0.00000000
     atom   40 type  3   force =     0.00000000    0.00000000    0.00000000
     atom   41 type  3   force =     0.00000000    0.00000000    0.00000000
     atom   42 type  3   force =     0.00000000    0.00000000    0.00000000
     atom   43 type  4   force =     0.00000000    0.00000000    0.00000000
     atom   44 type  4   force =     0.00000000    0.00000000    0.00000000
     atom   45 type  4   force =     0.00000000    0.00000000    0.00000000
     atom   46 type  4   force =     0.00000000    0.00000000    0.00000000
     atom   47 type  4   force =     0.00000000    0.00000000    0.00000000
     atom   48 type  4   force =     0.00000000    0.00000000    0.00000000
     atom   49 type  4   force =     0.00000000    0.00000000    0.00000000
     atom   50 type  4   force =     0.00000000    0.00000000    0.00000000
     The SCF correction term to forces
     atom    1 type  1   force =     0.00000000    0.00000000    0.00000000
     atom    2 type  1   force =     0.00000000    0.00000000    0.00000000
     atom    3 type  1   force =     0.00000000    0.00000000    0.00000000
     atom    4 type  1   force =     0.00000000    0.00000000    0.00000000
     atom    5 type  1   force =     0.00000000    0.00000000    0.00000000
     atom    6 type  1   force =     0.00000000    0.00000000    0.00000000
     atom    7 type  1   force =     0.00000000    0.00000000    0.00000000
     atom    8 type  1   force =     0.00000000    0.00000000    0.00000000
     atom    9 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   10 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   11 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   12 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   13 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   14 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   15 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   16 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   17 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   18 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   19 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   20 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   21 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   22 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   23 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   24 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   25 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   26 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   27 type  1   force =     0.00000000    0.00000000    0.00000000
     atom   28 type  1   force =     0.00000524   -0.00000886    0.00000191
     atom   29 type  1   force =     0.00000418   -0.00000721    0.00000448
     atom   30 type  1   force =     0.00001053    0.00000392   -0.00001222
     atom   31 type  1   force =    -0.00000480   -0.00000538    0.00001292
     atom   32 type  1   force =    -0.00000753    0.00000403   -0.00001061
     atom   33 type  1   force =    -0.00000380    0.00001106   -0.00000324
     atom   34 type  1   force =    -0.00000038   -0.00000822    0.00000679
     atom   35 type  1   force =     0.00000378   -0.00000281    0.00000364
     atom   36 type  1   force =    -0.00000451    0.00001039    0.00001164
     atom   37 type  2   force =     0.00000354    0.00000019   -0.00000025
     atom   38 type  2   force =    -0.00000172   -0.00000755   -0.00001903
